product_id,product_name,category,sub_category,brand,price,cost_price,launch_date,is_active
P-323,Product_323,Grocery,Beverages,Brand_89,20640.34,14394.46,2023-02-11,N
P-324,Product_324,Grocery,Beverages,Brand_7,23745.48,12993.51,2024-04-19,N
P-325,Product_325,Fashion,Kids,Brand_20,2490.51,1718.54,2022-02-19,N
P-326,Product_326,Electronics,Mobile,Brand_59,12568.47,9476.98,2023-10-12,Y
P-327,Product_327,Fashion,Men,Brand_29,48191.87,29598.86,2024-10-28,N
P-328,Product_328,Electronics,Laptop,Brand_59,13105.92,7282.91,2022-08-14,Y
P-329,Product_329,Fashion,Kids,Brand_52,15662.66,8166.58,2023-01-08,N
P-330,Product_330,Grocery,Food,Brand_61,21337.85,13348.82,2024-05-06,Y
P-331,Product_331,Electronics,Mobile,Brand_46,25692.93,13680.51,2023-01-08,Y
P-332,Product_332,Electronics,Mobile,Brand_50,44638.94,31755.03,2024-06-10,Y
P-333,Product_333,Electronics,Laptop,Brand_19,21044.48,16721.9,2022-05-27,Y
P-334,Product_334,Home,Furniture,Brand_57,10841.08,6962.25,2022-11-28,N
P-335,Product_335,Home,Furniture,Brand_55,25174.44,14619.1,2022-04-21,N
P-336,Product_336,Grocery,Beverages,Brand_51,35353.79,23855.93,2022-01-16,N
P-337,Product_337,Home,Furniture,Brand_79,7783.42,4274.62,2023-11-01,N
P-338,Product_338,Grocery,Beverages,Brand_25,8668.4,4511.44,2024-07-07,N
P-339,Product_339,Fashion,Women,Brand_53,12307.72,7230.84,2024-11-01,Y
P-340,Product_340,Home,Furniture,Brand_7,35147.98,17873.18,2022-06-30,N
P-341,Product_341,Electronics,Mobile,Brand_87,29505.03,20171.87,2022-04-11,Y
P-342,Product_342,Grocery,Beverages,Brand_67,6316.74,3921.0,2023-04-18,Y
P-343,Product_343,Grocery,Beverages,Brand_74,44881.98,24011.22,2024-09-06,Y
P-344,Product_344,Grocery,Food,Brand_34,21774.11,15498.73,2023-09-03,Y
P-345,Product_345,Grocery,Food,Brand_70,8632.99,5646.72,2022-03-07,Y
P-346,Product_346,Fashion,Men,Brand_91,4677.78,3201.87,2022-02-14,Y
P-347,Product_347,Electronics,Accessories,Brand_18,44982.87,31518.34,2022-05-13,N
P-348,Product_348,Grocery,Beverages,Brand_25,3635.71,2009.55,2023-09-18,Y
P-349,Product_349,Grocery,Beverages,Brand_13,29226.94,19677.63,2023-10-08,Y
P-350,Product_350,Home,Decor,Brand_68,48137.55,36184.52,2022-04-10,N
P-351,Product_351,Grocery,Beverages,Brand_81,3568.78,2619.79,2022-01-17,N
P-352,Product_352,Grocery,Beverages,Brand_7,24060.83,16316.12,2023-12-09,N
P-353,Product_353,Fashion,Kids,Brand_12,27293.7,13784.02,2024-05-10,Y
P-354,Product_354,Home,Furniture,Brand_25,48202.11,36678.79,2024-01-02,N
P-355,Product_355,Fashion,Kids,Brand_87,37843.12,20063.4,2024-05-01,Y
P-356,Product_356,Electronics,Mobile,Brand_3,2711.22,2091.64,2023-07-02,Y
P-357,Product_357,Fashion,Men,Brand_43,40444.65,23185.71,2024-11-11,Y
P-358,Product_358,Electronics,Mobile,Brand_18,588.36,441.36,2022-01-13,Y
P-359,Product_359,Fashion,Women,Brand_44,34160.82,26313.84,2022-02-04,Y
P-360,Product_360,Fashion,Men,Brand_83,46707.49,24354.01,2024-03-09,Y
P-361,Product_361,Grocery,Food,Brand_56,10911.47,8497.83,2022-11-01,N
P-362,Product_362,Fashion,Men,Brand_17,32506.63,24682.91,2024-12-04,Y
P-363,Product_363,Home,Furniture,Brand_69,33492.75,20005.62,2022-04-18,N
P-364,Product_364,Fashion,Kids,Brand_73,48784.04,29012.01,2023-01-19,N
P-365,Product_365,Fashion,Kids,Brand_36,20972.6,13681.82,2024-12-09,N
P-366,Product_366,Grocery,Beverages,Brand_81,49068.5,30932.34,2024-04-24,Y
P-367,Product_367,Home,Decor,Brand_44,22661.0,17061.44,2022-05-11,N
P-368,Product_368,Electronics,Accessories,Brand_69,38214.6,27102.56,2022-09-04,Y
P-369,Product_369,Home,Decor,Brand_29,49930.6,32662.74,2023-12-24,N
P-370,Product_370,Grocery,Beverages,Brand_44,34075.75,24778.86,2023-11-15,Y
P-371,Product_371,Home,Decor,Brand_76,39628.06,20898.97,2024-05-02,N
P-372,Product_372,Grocery,Beverages,Brand_34,15415.66,9040.7,2023-02-04,N
P-373,Product_373,Fashion,Men,Brand_3,26382.37,18769.22,2024-03-15,Y
P-374,Product_374,Home,Decor,Brand_32,39331.56,22497.64,2024-01-19,Y
P-375,Product_375,Electronics,Mobile,Brand_37,25356.75,15926.65,2022-11-22,Y
P-376,Product_376,Grocery,Food,Brand_13,7952.79,5908.01,2024-10-02,N
P-377,Product_377,Home,Decor,Brand_59,26819.07,13949.49,2023-09-15,N
P-378,Product_378,Fashion,Men,Brand_27,39400.12,23006.74,2022-05-23,N
P-379,Product_379,Fashion,Kids,Brand_64,5860.36,4073.34,2024-06-07,Y
P-380,Product_380,Electronics,Laptop,Brand_100,19743.07,12280.54,2022-09-03,N
P-381,Product_381,Electronics,Mobile,Brand_80,17082.16,9645.46,2023-05-14,N
P-382,Product_382,Electronics,Laptop,Brand_51,32525.8,20932.75,2024-06-11,N
P-383,Product_383,Fashion,Kids,Brand_91,25208.83,13133.81,2024-07-20,Y
P-384,Product_384,Home,Decor,Brand_71,22989.28,17243.88,2022-08-13,N
P-385,Product_385,Home,Decor,Brand_60,20867.45,14027.74,2024-02-03,N
P-386,Product_386,Home,Decor,Brand_20,32608.31,22186.74,2022-11-02,N
P-387,Product_387,Fashion,Women,Brand_83,12995.07,8900.96,2023-11-12,Y
P-388,Product_388,Grocery,Food,Brand_30,5123.46,3166.57,2024-09-19,N
P-389,Product_389,Fashion,Men,Brand_9,26917.31,20931.83,2023-03-19,N
P-390,Product_390,Electronics,Mobile,Brand_33,10048.14,7705.8,2022-03-03,N
P-391,Product_391,Fashion,Kids,Brand_7,8269.72,4582.16,2023-01-08,N
P-392,Product_392,Fashion,Men,Brand_93,2668.55,1602.47,2022-08-24,N
P-393,Product_393,Fashion,Men,Brand_16,9192.54,6706.88,2023-04-02,N
P-394,Product_394,Fashion,Kids,Brand_18,16349.85,12636.6,2022-04-02,Y
P-395,Product_395,Electronics,Mobile,Brand_50,28246.51,15341.47,2023-05-02,N
P-396,Product_396,Electronics,Mobile,Brand_39,41783.82,31883.12,2022-12-02,Y
P-397,Product_397,Fashion,Men,Brand_64,5371.28,3866.67,2023-02-28,Y
P-398,Product_398,Fashion,Men,Brand_11,45812.21,29118.01,2024-12-20,N
P-399,Product_399,Electronics,Laptop,Brand_95,20711.98,12127.57,2022-06-08,N
P-400,Product_400,Fashion,Kids,Brand_45,11500.34,8451.48,2024-04-03,N
P-401,Product_401,Fashion,Kids,Brand_33,6186.87,3776.51,2024-04-04,Y
P-402,Product_402,Fashion,Men,Brand_80,26189.65,20873.63,2024-09-01,N
P-403,Product_403,Home,Furniture,Brand_13,17950.99,10071.72,2023-08-14,Y
P-404,Product_404,Grocery,Food,Brand_23,7950.91,4085.5,2023-03-29,Y
P-405,Product_405,Electronics,Accessories,Brand_28,37802.99,29708.08,2024-12-07,N
P-406,Product_406,Grocery,Beverages,Brand_97,14019.88,8834.68,2024-08-19,N
P-407,Product_407,Fashion,Women,Brand_88,22509.82,14177.59,2024-06-16,Y
P-408,Product_408,Home,Decor,Brand_65,8819.09,4754.17,2022-01-16,N
P-409,Product_409,Grocery,Beverages,Brand_33,24377.51,17700.0,2022-02-21,N
P-410,Product_410,Fashion,Kids,Brand_94,40121.46,31894.67,2022-10-14,N
P-411,Product_411,Electronics,Laptop,Brand_73,39231.24,27821.06,2023-04-17,Y
P-412,Product_412,Home,Furniture,Brand_23,38612.38,27290.14,2023-12-18,Y
P-413,Product_413,Fashion,Kids,Brand_39,28532.22,18793.13,2024-09-16,N
P-414,Product_414,Home,Decor,Brand_36,26008.52,16667.34,2022-04-05,Y
P-415,Product_415,Fashion,Men,Brand_54,26233.0,14901.71,2024-03-06,Y
P-416,Product_416,Grocery,Food,Brand_18,35324.71,24194.15,2023-05-04,Y
P-417,Product_417,Grocery,Beverages,Brand_31,25844.49,13067.78,2023-11-12,N
P-418,Product_418,Home,Furniture,Brand_78,30947.66,22950.77,2024-09-21,N
P-419,Product_419,Home,Decor,Brand_27,39492.91,23462.42,2024-12-11,Y
P-420,Product_420,Electronics,Accessories,Brand_7,13372.66,9719.14,2023-11-21,Y
P-421,Product_421,Home,Decor,Brand_1,12975.78,7179.38,2022-02-24,N
P-422,Product_422,Fashion,Men,Brand_42,20030.1,14406.66,2024-12-10,N
P-423,Product_423,Fashion,Kids,Brand_13,18303.97,12983.53,2022-10-12,N
P-424,Product_424,Home,Decor,Brand_59,49465.61,31792.01,2024-01-14,N
P-425,Product_425,Home,Furniture,Brand_95,6608.98,3446.51,2023-09-03,N
P-426,Product_426,Grocery,Beverages,Brand_50,47328.36,34152.43,2022-01-20,N
P-427,Product_427,Grocery,Food,Brand_65,14201.34,8163.88,2023-09-04,N
P-428,Product_428,Electronics,Accessories,Brand_61,22695.81,14601.29,2024-11-11,Y
P-429,Product_429,Home,Decor,Brand_40,30123.27,16740.67,2024-01-07,N
P-430,Product_430,Fashion,Women,Brand_46,30971.07,24545.77,2023-01-07,N
P-431,Product_431,Electronics,Mobile,Brand_1,39547.45,27569.91,2022-09-15,Y
P-432,Product_432,Home,Furniture,Brand_72,9157.81,6511.47,2022-12-19,Y
P-433,Product_433,Home,Decor,Brand_43,41672.12,21355.0,2023-01-12,N
P-434,Product_434,Home,Decor,Brand_43,12254.25,6216.6,2024-06-05,Y
P-435,Product_435,Home,Furniture,Brand_12,25508.48,15941.77,2023-05-12,N
P-436,Product_436,Home,Decor,Brand_50,17428.72,12594.59,2024-10-29,N
P-437,Product_437,Electronics,Mobile,Brand_69,29087.7,20619.46,2022-04-22,N
P-438,Product_438,Electronics,Accessories,Brand_28,49175.84,30412.96,2024-01-06,N
P-439,Product_439,Fashion,Men,Brand_42,48292.92,34216.72,2023-11-09,N
P-440,Product_440,Fashion,Women,Brand_48,18247.83,9372.66,2023-06-22,N
P-441,Product_441,Fashion,Kids,Brand_68,40646.2,27761.31,2024-02-29,Y
P-442,Product_442,Electronics,Accessories,Brand_61,17777.36,10491.01,2022-07-22,N
P-443,Product_443,Electronics,Mobile,Brand_54,8731.48,6132.56,2022-06-15,N
P-444,Product_444,Grocery,Beverages,Brand_88,39625.18,31112.57,2022-07-24,Y
P-445,Product_445,Home,Furniture,Brand_36,16590.65,10165.61,2022-07-05,N
P-446,Product_446,Home,Furniture,Brand_41,44524.15,33075.97,2023-12-09,N
P-447,Product_447,Grocery,Beverages,Brand_35,15072.83,9343.13,2023-07-11,Y
P-448,Product_448,Grocery,Beverages,Brand_39,3532.84,2302.29,2022-08-05,Y
P-449,Product_449,Grocery,Food,Brand_48,38156.37,28774.5,2022-08-14,Y
P-450,Product_450,Electronics,Laptop,Brand_73,17085.84,12500.44,2023-05-21,N
P-451,Product_451,Grocery,Beverages,Brand_33,12713.02,9941.6,2024-05-23,N
P-452,Product_452,Electronics,Accessories,Brand_97,18072.35,11303.71,2023-07-22,Y
P-453,Product_453,Electronics,Mobile,Brand_7,32564.64,23117.46,2022-10-01,N
P-454,Product_454,Grocery,Food,Brand_67,45752.97,26741.72,2024-02-17,N
P-455,Product_455,Fashion,Men,Brand_31,36983.84,21938.84,2023-08-02,N
P-456,Product_456,Fashion,Kids,Brand_90,47832.9,35773.55,2023-10-19,Y
P-457,Product_457,Home,Decor,Brand_41,3883.91,2202.92,2023-01-13,N
P-458,Product_458,Home,Decor,Brand_96,42688.02,32472.06,2024-02-19,N
P-459,Product_459,Home,Decor,Brand_39,46151.86,30547.24,2022-11-16,Y
P-460,Product_460,Home,Decor,Brand_89,44085.8,22843.66,2022-12-13,N
P-461,Product_461,Home,Furniture,Brand_80,32474.05,18952.27,2022-07-26,Y
P-462,Product_462,Electronics,Accessories,Brand_72,25071.44,15510.77,2022-12-23,N
P-463,Product_463,Electronics,Laptop,Brand_94,31495.29,21889.71,2022-12-21,Y
P-464,Product_464,Electronics,Laptop,Brand_6,13623.56,7003.18,2023-02-25,N
P-465,Product_465,Home,Furniture,Brand_57,15167.99,11104.19,2023-06-24,N
P-466,Product_466,Fashion,Women,Brand_45,7435.3,4332.38,2024-01-20,Y
P-467,Product_467,Fashion,Men,Brand_90,6531.78,4586.5,2023-08-28,N
P-468,Product_468,Electronics,Accessories,Brand_49,23694.96,16693.6,2024-10-13,N
P-469,Product_469,Home,Furniture,Brand_73,35704.36,19092.05,2022-04-11,N
P-470,Product_470,Grocery,Beverages,Brand_54,10106.68,6353.15,2022-09-05,Y
P-471,Product_471,Fashion,Women,Brand_88,28519.16,18505.87,2023-11-07,N
P-472,Product_472,Fashion,Men,Brand_45,19024.29,10192.1,2024-10-27,N
P-473,Product_473,Home,Furniture,Brand_74,19947.48,14421.58,2022-01-31,N
P-474,Product_474,Home,Furniture,Brand_46,43411.35,32623.65,2024-02-23,N
P-475,Product_475,Grocery,Food,Brand_34,22640.36,14173.36,2022-01-01,N
P-476,Product_476,Fashion,Kids,Brand_98,40423.95,22965.9,2024-07-05,N
P-477,Product_477,Grocery,Beverages,Brand_44,41337.15,24836.55,2024-07-29,Y
P-478,Product_478,Electronics,Laptop,Brand_93,42012.78,21888.47,2024-03-27,Y
P-479,Product_479,Fashion,Men,Brand_13,19938.25,13022.27,2024-12-26,Y
P-480,Product_480,Home,Decor,Brand_76,30840.42,20925.24,2022-09-22,N
P-481,Product_481,Grocery,Food,Brand_13,49359.67,34157.92,2023-02-06,N
P-482,Product_482,Grocery,Food,Brand_77,40866.49,32621.44,2023-01-15,N
P-483,Product_483,Electronics,Mobile,Brand_61,20875.84,10829.96,2022-07-07,N
P-484,Product_484,Grocery,Food,Brand_37,46074.29,29263.53,2022-12-31,Y
P-485,Product_485,Fashion,Men,Brand_30,906.25,514.31,2024-09-05,N
P-486,Product_486,Fashion,Women,Brand_12,1454.56,798.32,2024-04-26,Y
P-487,Product_487,Electronics,Mobile,Brand_61,9811.8,7321.43,2023-04-23,Y
P-488,Product_488,Grocery,Beverages,Brand_75,1697.62,1107.26,2023-09-23,Y
P-489,Product_489,Home,Furniture,Brand_63,35467.75,22083.42,2022-08-30,N
P-490,Product_490,Home,Decor,Brand_73,29448.42,22924.42,2024-05-06,N
P-491,Product_491,Electronics,Laptop,Brand_45,828.23,455.72,2024-09-12,Y
P-492,Product_492,Electronics,Mobile,Brand_31,25481.36,15544.96,2022-11-08,Y
P-493,Product_493,Electronics,Laptop,Brand_93,31224.57,15642.28,2022-06-21,Y
P-494,Product_494,Electronics,Accessories,Brand_40,836.38,618.27,2022-09-19,Y
P-495,Product_495,Home,Decor,Brand_99,6812.66,4758.69,2023-02-05,Y
P-496,Product_496,Electronics,Mobile,Brand_29,24589.18,19362.82,2023-12-11,Y
P-497,Product_497,Fashion,Men,Brand_91,24597.11,15990.54,2024-02-14,Y
P-498,Product_498,Grocery,Food,Brand_81,41512.52,28445.32,2023-07-18,N
P-499,Product_499,Electronics,Laptop,Brand_58,2088.01,1124.24,2022-10-06,N
P-500,Product_500,Fashion,Men,Brand_25,37659.9,21632.06,2022-08-26,N
P-501,Product_501,Home,Decor,Brand_77,1033.09,548.28,2024-07-05,Y
P-502,Product_502,Fashion,Men,Brand_8,46574.53,35954.77,2024-02-20,Y
P-503,Product_503,Home,Decor,Brand_2,45368.1,34601.27,2023-04-16,Y
P-504,Product_504,Electronics,Accessories,Brand_89,33080.83,19784.75,2023-03-31,N
P-505,Product_505,Home,Decor,Brand_23,39884.05,20771.56,2023-10-28,Y
P-506,Product_506,Electronics,Mobile,Brand_51,184.28,95.74,2022-05-18,N
P-507,Product_507,Electronics,Mobile,Brand_25,18129.09,11520.39,2022-04-20,Y
P-508,Product_508,Fashion,Kids,Brand_68,38676.26,23031.61,2024-04-05,N
P-509,Product_509,Fashion,Kids,Brand_9,24428.93,19321.72,2024-11-23,N
P-510,Product_510,Home,Furniture,Brand_100,11156.94,8847.34,2023-03-12,Y
P-511,Product_511,Electronics,Mobile,Brand_85,20256.48,10552.94,2024-05-19,N
P-512,Product_512,Grocery,Food,Brand_31,31791.22,23175.13,2024-07-22,N
P-513,Product_513,Fashion,Kids,Brand_54,39787.28,27288.75,2022-05-23,N
P-514,Product_514,Home,Decor,Brand_48,7318.11,5454.23,2022-02-24,Y
P-515,Product_515,Home,Furniture,Brand_90,43173.5,22822.75,2024-09-19,N
P-516,Product_516,Electronics,Accessories,Brand_90,20392.86,16021.96,2022-12-02,Y
P-517,Product_517,Electronics,Accessories,Brand_76,311.85,174.16,2024-03-11,N
P-518,Product_518,Electronics,Laptop,Brand_15,29717.43,20331.73,2024-06-19,N
P-519,Product_519,Fashion,Women,Brand_59,27963.37,21667.02,2024-08-02,Y
P-520,Product_520,Grocery,Food,Brand_29,166.42,124.1,2022-12-09,N
P-521,Product_521,Home,Decor,Brand_16,30936.62,19416.84,2024-12-05,Y
P-522,Product_522,Grocery,Food,Brand_20,5757.67,4180.81,2022-12-07,N
P-523,Product_523,Home,Furniture,Brand_27,9312.64,6255.82,2024-03-17,N
P-524,Product_524,Fashion,Women,Brand_31,35265.02,19489.32,2024-10-16,Y
P-525,Product_525,Home,Decor,Brand_21,23009.76,17244.0,2022-07-29,Y
P-526,Product_526,Home,Decor,Brand_3,49357.51,25651.31,2024-01-18,Y
P-527,Product_527,Fashion,Kids,Brand_21,685.07,418.79,2023-03-24,N
P-528,Product_528,Fashion,Women,Brand_80,25348.65,17949.73,2023-03-22,Y
P-529,Product_529,Grocery,Food,Brand_8,9528.82,5154.45,2022-08-02,N
P-530,Product_530,Electronics,Laptop,Brand_32,16014.89,8188.17,2024-08-18,N
P-531,Product_531,Electronics,Laptop,Brand_2,9442.11,6433.67,2022-03-01,Y
P-532,Product_532,Fashion,Men,Brand_62,11915.42,8318.46,2023-02-20,N
P-533,Product_533,Grocery,Beverages,Brand_58,24292.5,13065.84,2024-08-08,Y
P-534,Product_534,Fashion,Kids,Brand_53,23629.76,15061.34,2022-12-23,N
P-535,Product_535,Grocery,Food,Brand_12,3286.18,2176.24,2024-02-14,N
P-536,Product_536,Grocery,Food,Brand_47,34161.15,22526.37,2024-10-31,Y
P-537,Product_537,Fashion,Women,Brand_2,4449.16,3404.91,2024-01-13,Y
P-538,Product_538,Grocery,Beverages,Brand_9,6512.67,3487.13,2023-10-11,N
P-539,Product_539,Grocery,Beverages,Brand_46,22650.92,12630.0,2024-08-08,Y
P-540,Product_540,Electronics,Accessories,Brand_57,13773.87,8479.72,2024-02-11,Y
P-541,Product_541,Electronics,Mobile,Brand_23,28411.0,22517.25,2023-11-01,Y
P-542,Product_542,Fashion,Kids,Brand_31,46795.62,34744.5,2023-03-31,N
P-543,Product_543,Grocery,Beverages,Brand_10,4819.65,3303.21,2024-12-13,Y
P-544,Product_544,Electronics,Accessories,Brand_50,17164.28,11041.68,2024-01-24,Y
P-545,Product_545,Electronics,Laptop,Brand_51,18360.88,9184.67,2022-09-22,N
P-546,Product_546,Grocery,Food,Brand_65,25078.97,14828.49,2024-05-11,Y
P-547,Product_547,Home,Furniture,Brand_86,46133.4,30610.06,2024-01-16,N
P-548,Product_548,Fashion,Women,Brand_45,46496.87,37062.67,2022-04-15,Y
P-549,Product_549,Fashion,Women,Brand_57,16727.04,8444.52,2022-06-11,Y
P-550,Product_550,Electronics,Accessories,Brand_28,44504.3,28272.82,2022-12-12,Y
P-551,Product_551,Home,Decor,Brand_81,41322.86,28539.2,2023-08-14,N
P-552,Product_552,Fashion,Women,Brand_89,240.22,161.32,2024-02-29,N
P-553,Product_553,Grocery,Beverages,Brand_87,48492.62,26307.46,2022-04-16,Y
P-554,Product_554,Grocery,Food,Brand_74,29563.77,21290.71,2023-10-07,Y
P-555,Product_555,Home,Furniture,Brand_71,33466.67,19474.94,2024-09-28,Y
P-556,Product_556,Electronics,Mobile,Brand_45,30592.51,19050.72,2024-10-19,N
P-557,Product_557,Electronics,Accessories,Brand_18,34366.17,23083.1,2022-03-11,N
P-558,Product_558,Fashion,Kids,Brand_74,17941.85,10702.26,2024-08-13,Y
P-559,Product_559,Grocery,Beverages,Brand_61,16912.28,9491.51,2023-05-04,N
P-560,Product_560,Electronics,Laptop,Brand_97,44878.13,30112.92,2023-07-31,Y
P-561,Product_561,Home,Decor,Brand_65,41856.99,28155.11,2024-04-14,N
P-562,Product_562,Fashion,Women,Brand_10,31694.74,16534.24,2022-03-20,Y
P-563,Product_563,Grocery,Beverages,Brand_34,8166.11,5586.8,2024-06-26,Y
P-564,Product_564,Electronics,Mobile,Brand_39,31965.52,21797.8,2024-09-30,Y
P-565,Product_565,Home,Decor,Brand_33,47046.63,37038.39,2024-03-28,Y
P-566,Product_566,Electronics,Accessories,Brand_75,22963.2,17652.63,2024-04-10,N
P-567,Product_567,Electronics,Mobile,Brand_34,28519.58,14838.27,2024-05-20,N
P-568,Product_568,Home,Decor,Brand_81,6557.85,5117.98,2023-05-27,N
P-569,Product_569,Electronics,Laptop,Brand_95,44757.27,27286.22,2022-02-10,N
P-570,Product_570,Electronics,Mobile,Brand_28,27611.08,20646.83,2024-03-19,N
P-571,Product_571,Fashion,Men,Brand_65,32520.4,25176.54,2023-12-03,Y
P-572,Product_572,Electronics,Laptop,Brand_72,22602.97,12326.66,2023-03-22,N
P-573,Product_573,Grocery,Food,Brand_91,34767.85,26333.23,2022-04-22,Y
P-574,Product_574,Grocery,Beverages,Brand_51,19713.51,14453.43,2022-11-06,Y
P-575,Product_575,Electronics,Accessories,Brand_14,40058.61,30875.78,2024-07-01,N
P-576,Product_576,Home,Furniture,Brand_74,21534.75,14942.45,2022-07-22,Y
P-577,Product_577,Grocery,Food,Brand_48,29843.48,17348.68,2022-03-03,N
P-578,Product_578,Electronics,Laptop,Brand_21,4932.29,2967.67,2023-07-15,Y
P-579,Product_579,Electronics,Laptop,Brand_53,14674.92,10046.55,2024-02-18,Y
P-580,Product_580,Fashion,Men,Brand_38,9158.21,6316.13,2023-06-18,Y
P-581,Product_581,Electronics,Laptop,Brand_81,38683.39,28037.57,2023-10-23,N
P-582,Product_582,Home,Furniture,Brand_79,30179.7,18086.3,2022-12-16,Y
P-583,Product_583,Fashion,Women,Brand_2,31658.01,24413.8,2023-08-30,Y
P-584,Product_584,Fashion,Women,Brand_97,34893.23,22591.92,2023-08-28,N
P-585,Product_585,Home,Furniture,Brand_56,25008.81,17150.74,2023-12-24,Y
P-586,Product_586,Grocery,Beverages,Brand_84,17560.97,10963.39,2022-08-21,Y
P-587,Product_587,Electronics,Accessories,Brand_81,6214.24,4395.68,2023-09-20,N
P-588,Product_588,Electronics,Mobile,Brand_46,48975.72,30519.13,2023-09-04,N
P-589,Product_589,Fashion,Women,Brand_76,19556.03,15477.46,2023-02-11,N
P-590,Product_590,Grocery,Beverages,Brand_51,31929.83,25122.45,2022-02-11,N
P-591,Product_591,Fashion,Men,Brand_50,2464.47,1403.51,2023-02-16,N
P-592,Product_592,Grocery,Food,Brand_59,15659.49,10656.52,2024-09-24,Y
P-593,Product_593,Electronics,Mobile,Brand_79,38368.96,25726.57,2024-12-26,Y
P-594,Product_594,Grocery,Beverages,Brand_80,40212.84,22391.81,2023-06-12,Y
P-595,Product_595,Fashion,Kids,Brand_24,3830.14,2755.91,2024-10-11,Y
P-596,Product_596,Grocery,Beverages,Brand_53,6861.03,4264.54,2022-05-27,Y
P-597,Product_597,Electronics,Laptop,Brand_38,41286.77,26424.19,2023-10-02,N
P-598,Product_598,Home,Decor,Brand_74,34869.54,20935.4,2023-11-10,N
P-599,Product_599,Electronics,Accessories,Brand_47,43864.9,23738.02,2022-10-27,Y
P-600,Product_600,Fashion,Women,Brand_66,46958.57,32530.07,2022-12-27,Y
P-601,Product_601,Electronics,Mobile,Brand_37,10048.56,5957.21,2023-01-30,Y
P-602,Product_602,Grocery,Food,Brand_99,16076.93,12330.8,2022-06-28,Y
P-603,Product_603,Home,Furniture,Brand_34,14014.22,7889.26,2022-08-31,N
P-604,Product_604,Home,Furniture,Brand_67,2090.32,1306.47,2022-03-29,Y
P-605,Product_605,Home,Decor,Brand_41,27320.68,19346.13,2023-08-14,Y
P-606,Product_606,Home,Decor,Brand_7,2771.95,1666.37,2024-01-29,Y
P-607,Product_607,Electronics,Laptop,Brand_2,12578.91,7613.14,2022-04-18,N
P-608,Product_608,Electronics,Accessories,Brand_34,9909.3,7420.44,2022-02-20,Y
P-609,Product_609,Fashion,Men,Brand_81,38943.59,27714.45,2024-02-23,N
P-610,Product_610,Fashion,Women,Brand_22,27556.52,21344.67,2023-12-10,Y
P-611,Product_611,Grocery,Food,Brand_53,34942.58,19040.32,2023-10-26,N
P-612,Product_612,Fashion,Kids,Brand_44,42388.75,31633.28,2023-06-30,N
P-613,Product_613,Electronics,Accessories,Brand_96,11789.42,9288.07,2022-07-19,N
P-614,Product_614,Fashion,Kids,Brand_72,47375.68,32644.76,2022-09-18,N
P-615,Product_615,Home,Furniture,Brand_87,11674.64,6724.78,2022-03-21,Y
P-616,Product_616,Grocery,Food,Brand_34,2813.21,1716.31,2022-11-01,N
P-617,Product_617,Grocery,Food,Brand_54,22305.36,14000.76,2024-07-16,N
P-618,Product_618,Home,Decor,Brand_54,43418.47,23065.25,2022-12-30,Y
P-619,Product_619,Electronics,Laptop,Brand_38,6780.67,5301.56,2024-07-09,N
P-620,Product_620,Home,Decor,Brand_3,21236.65,10908.58,2023-06-10,Y
P-621,Product_621,Grocery,Food,Brand_18,29234.08,16207.64,2023-03-06,Y
